time;sites;weighted;gauc;lauc;groc;lroc;gcm;lcm;gpr;lpr
2021-01-28 15:28:32.673631;19;1;0.8225030354556756;[0.7713355857481284, 0.8000237464205912, 0.8059882763652536, 0.6689114984851245, 0.7182694722444759, 0.7814996033273666, 0.7461620352935611, 0.7912717368433616, 0.7551713046590532, 0.7676041326739206, 0.7422418188468387, 0.8204950049489221, 0.7407361239877747, 0.7939087832891812, 0.7890199468285392, 0.641275435014533, 0.8428549222210017, 0.6625896423362495, 0.6083473762074947];0.8721014492753623;[0.8485507246376812, 0.877536231884058, 0.8844202898550725, 0.7871376811594203, 0.8597826086956522, 0.8351449275362319, 0.8117753623188405, 0.8405797101449275, 0.7715579710144929, 0.8418478260869565, 0.8349637681159421, 0.8905797101449276, 0.8389492753623189, 0.8496376811594203, 0.8628623188405797, 0.7128623188405797, 0.8925724637681159, 0.7440217391304348, 0.7077898550724637];[[47, 13], [6, 40]];[[[48, 12], [13, 33]], [[46, 14], [7, 39]], [[55, 5], [16, 30]], [[27, 33], [2, 44]], [[32, 28], [2, 44]], [[43, 17], [9, 37]], [[51, 9], [21, 25]], [[44, 16], [12, 34]], [[41, 19], [14, 32]], [[38, 22], [6, 40]], [[51, 9], [20, 26]], [[43, 17], [5, 41]], [[51, 9], [17, 29]], [[45, 15], [12, 34]], [[52, 8], [12, 34]], [[46, 14], [28, 18]], [[41, 19], [2, 44]], [[33, 27], [11, 35]], [[22, 38], [5, 41]]];[[[1.0, 0.5897435897435898], [0.9782608695652174, 0.5844155844155844], [0.9565217391304348, 0.5789473684210527], [0.9565217391304348, 0.5866666666666667], [0.9565217391304348, 0.5945945945945946], [0.9565217391304348, 0.6027397260273972], [0.9565217391304348, 0.6111111111111112], [0.9347826086956522, 0.6056338028169014], [0.9130434782608695, 0.6086956521739131], [0.9130434782608695, 0.6176470588235294], [0.9130434782608695, 0.6268656716417911], [0.8913043478260869, 0.6212121212121212], [0.8913043478260869, 0.6307692307692307], [0.8913043478260869, 0.640625], [0.8913043478260869, 0.6507936507936508], [0.8913043478260869, 0.6612903225806451], [0.8913043478260869, 0.6721311475409836], [0.8913043478260869, 0.6833333333333333], [0.8913043478260869, 0.6949152542372882], [0.8913043478260869, 0.7068965517241379], [0.8913043478260869, 0.7192982456140351], [0.8913043478260869, 0.7321428571428571], [0.8913043478260869, 0.7454545454545455], [0.8913043478260869, 0.7592592592592593], [0.8695652173913043, 0.7547169811320755], [0.8478260869565217, 0.75], [0.8260869565217391, 0.7450980392156863], [0.8043478260869565, 0.74], [0.8043478260869565, 0.7551020408163265], [0.8043478260869565, 0.7708333333333334], [0.782608695652174, 0.7659574468085106], [0.782608695652174, 0.782608695652174], [0.7608695652173914, 0.7777777777777778], [0.7608695652173914, 0.7954545454545454], [0.7391304347826086, 0.7906976744186046], [0.6956521739130435, 0.7804878048780488], [0.6739130434782609, 0.775], [0.6521739130434783, 0.7692307692307693], [0.6521739130434783, 0.7894736842105263], [0.6304347826086957, 0.7837837837837838], [0.6086956521739131, 0.7777777777777778], [0.5869565217391305, 0.7714285714285715], [0.5652173913043478, 0.7647058823529411], [0.5434782608695652, 0.7575757575757576], [0.5, 0.7419354838709677], [0.5, 0.7666666666666667], [0.4782608695652174, 0.7586206896551724], [0.4782608695652174, 0.7857142857142857], [0.4782608695652174, 0.8148148148148148], [0.4782608695652174, 0.8461538461538461], [0.4782608695652174, 0.88], [0.4782608695652174, 0.9166666666666666], [0.45652173913043476, 0.9130434782608695], [0.43478260869565216, 0.9090909090909091], [0.41304347826086957, 0.9047619047619048], [0.391304347826087, 0.9], [0.3695652173913043, 0.8947368421052632], [0.34782608695652173, 0.8888888888888888], [0.32608695652173914, 0.8823529411764706], [0.30434782608695654, 0.875], [0.2826086956521739, 0.8666666666666667], [0.2608695652173913, 0.8571428571428571], [0.2391304347826087, 0.8461538461538461], [0.21739130434782608, 0.8333333333333334], [0.21739130434782608, 0.9090909090909091], [0.1956521739130435, 0.9], [0.17391304347826086, 0.8888888888888888], [0.15217391304347827, 0.875], [0.13043478260869565, 1.0], [0.10869565217391304, 1.0], [0.06521739130434782, 1.0], [0.043478260869565216, 1.0], [0.021739130434782608, 1.0], [0.0, 1.0]], 10];[[[0.0, 1.0], [0.043478260869565216, 1.0], [0.10869565217391304, 1.0], [0.13043478260869565, 1.0], [0.9565217391304348, 0.6470588235294118], [0.2391304347826087, 0.7333333333333333], [0.9782608695652174, 0.625], [0.17391304347826086, 0.8888888888888888], [0.8043478260869565, 0.74], [0.9782608695652174, 0.6081081081081081]], [[0.7608695652173914, 0.7446808510638298], [0.5217391304347826, 0.8571428571428571], [0.9782608695652174, 0.5769230769230769], [0.717391304347826, 0.7333333333333333], [0.8260869565217391, 0.7450980392156863], [0.0, 1.0], [0.021739130434782608, 1.0], [0.782608695652174, 0.75], [0.9565217391304348, 0.6470588235294118], [0.5652173913043478, 0.8125]], [[0.9130434782608695, 0.6666666666666666], [0.06521739130434782, 0.75], [0.391304347826087, 0.8571428571428571], [0.21739130434782608, 0.9090909090909091], [0.782608695652174, 0.782608695652174], [0.5, 0.8518518518518519], [0.6956521739130435, 0.8205128205128205], [0.30434782608695654, 0.875], [0.6739130434782609, 0.8378378378378378], [0.10869565217391304, 0.8333333333333334]], [[1.0, 0.5476190476190477], [0.9565217391304348, 0.6027397260273972], [0.8043478260869565, 0.6379310344827587], [0.9565217391304348, 0.5714285714285714], [0.9130434782608695, 0.6176470588235294], [0.5434782608695652, 0.6944444444444444], [0.9782608695652174, 0.5487804878048781], [0.9565217391304348, 0.5866666666666667], [0.5652173913043478, 0.6842105263157895], [0.391304347826087, 0.6666666666666666]], [[0.717391304347826, 0.7674418604651163], [0.41304347826086957, 0.7916666666666666], [0.9130434782608695, 0.65625], [0.9782608695652174, 0.5555555555555556], [0.7608695652173914, 0.7446808510638298], [0.8695652173913043, 0.7272727272727273], [0.15217391304347827, 0.7], [0.08695652173913043, 0.5714285714285714], [0.9565217391304348, 0.6111111111111112], [0.4782608695652174, 0.8148148148148148]], [[0.7391304347826086, 0.7083333333333334], [0.45652173913043476, 0.8076923076923077], [0.2826086956521739, 0.8125], [0.9565217391304348, 0.5641025641025641], [0.9565217391304348, 0.6027397260273972], [0.15217391304347827, 0.875], [0.9782608695652174, 0.5113636363636364], [0.782608695652174, 0.6792452830188679], [0.5434782608695652, 0.7575757575757576], [0.8260869565217391, 0.6909090909090909]], [[0.6739130434782609, 0.6739130434782609], [0.9782608695652174, 0.5232558139534884], [0.8695652173913043, 0.5882352941176471], [0.9565217391304348, 0.5641025641025641], [0.8913043478260869, 0.5857142857142857], [0.45652173913043476, 0.7], [0.9782608695652174, 0.5625], [0.10869565217391304, 0.8333333333333334], [0.8478260869565217, 0.6], [0.08695652173913043, 0.8]], [[0.9130434782608695, 0.6885245901639344], [0.717391304347826, 0.7021276595744681], [0.9130434782608695, 0.6461538461538462], [0.021739130434782608, 1.0], [0.2826086956521739, 0.9285714285714286], [0.5869565217391305, 0.7297297297297297], [0.9347826086956522, 0.6142857142857143], [0.2826086956521739, 0.8666666666666667], [0.717391304347826, 0.6875], [0.06521739130434782, 1.0]], [[0.9130434782608695, 0.4827586206896552], [0.9782608695652174, 0.4787234042553192], [0.32608695652173914, 0.9375], [0.7608695652173914, 0.6363636363636364], [0.41304347826086957, 0.9047619047619048], [0.6956521739130435, 0.6274509803921569], [0.9130434782608695, 0.49411764705882355], [0.8695652173913043, 0.5194805194805194], [0.08695652173913043, 1.0], [0.8478260869565217, 0.5735294117647058]], [[0.15217391304347827, 0.875], [0.9347826086956522, 0.6515151515151515], [0.43478260869565216, 0.7692307692307693], [0.21739130434782608, 0.8333333333333334], [0.2826086956521739, 0.8125], [0.17391304347826086, 0.8888888888888888], [0.8695652173913043, 0.6451612903225806], [0.32608695652173914, 0.8333333333333334], [0.9130434782608695, 0.6461538461538462], [0.30434782608695654, 0.8235294117647058]], [[0.7391304347826086, 0.723404255319149], [0.5, 0.7419354838709677], [0.06521739130434782, 0.75], [0.45652173913043476, 0.7241379310344828], [0.5652173913043478, 0.7428571428571429], [0.9565217391304348, 0.5945945945945946], [0.021739130434782608, 1.0], [0.8913043478260869, 0.6612903225806451], [0.717391304347826, 0.717391304347826], [0.34782608695652173, 0.7272727272727273]], [[0.9130434782608695, 0.7], [0.5434782608695652, 0.8064516129032258], [0.3695652173913043, 0.8947368421052632], [0.9565217391304348, 0.6666666666666666], [0.9565217391304348, 0.6470588235294118], [0.45652173913043476, 0.875], [0.8695652173913043, 0.7272727272727273], [0.0, 1.0], [0.5652173913043478, 0.8125], [0.9130434782608695, 0.711864406779661]], [[0.8913043478260869, 0.640625], [0.043478260869565216, 0.6666666666666666], [0.41304347826086957, 0.76], [0.7391304347826086, 0.68], [0.41304347826086957, 0.7916666666666666], [0.34782608695652173, 0.8421052631578947], [0.6739130434782609, 0.7209302325581395], [0.9782608695652174, 0.569620253164557], [0.6304347826086957, 0.7631578947368421], [0.0, 0.0]], [[0.782608695652174, 0.6923076923076923], [0.391304347826087, 0.8571428571428571], [0.2391304347826087, 0.9166666666666666], [0.0, 1.0], [0.6739130434782609, 0.7209302325581395], [0.6739130434782609, 0.7380952380952381], [0.8478260869565217, 0.6190476190476191], [0.8478260869565217, 0.639344262295082], [0.717391304347826, 0.717391304347826], [0.8043478260869565, 0.6851851851851852]], [[0.9565217391304348, 0.5569620253164557], [0.4782608695652174, 0.8148148148148148], [0.7608695652173914, 0.813953488372093], [0.8913043478260869, 0.7454545454545455], [0.9347826086956522, 0.6825396825396826], [0.9130434782608695, 0.6774193548387096], [0.6956521739130435, 0.8], [0.43478260869565216, 0.8], [0.9565217391304348, 0.5945945945945946], [0.17391304347826086, 0.8]], [[0.043478260869565216, 1.0], [0.21739130434782608, 0.8333333333333334], [1.0, 0.4946236559139785], [0.8695652173913043, 0.5194805194805194], [0.8260869565217391, 0.5846153846153846], [0.5217391304347826, 0.5581395348837209], [0.9347826086956522, 0.5375], [0.43478260869565216, 0.5714285714285714], [0.8478260869565217, 0.582089552238806], [0.5652173913043478, 0.5652173913043478]], [[0.6086956521739131, 0.875], [0.8260869565217391, 0.7450980392156863], [0.6739130434782609, 0.8157894736842105], [0.8043478260869565, 0.74], [0.8913043478260869, 0.7321428571428571], [0.391304347826087, 0.8181818181818182], [0.13043478260869565, 1.0], [0.34782608695652173, 0.8], [0.6304347826086957, 0.8529411764705882], [0.9782608695652174, 0.6521739130434783]], [[0.782608695652174, 0.5454545454545454], [0.021739130434782608, 1.0], [0.8913043478260869, 0.5540540540540541], [0.9347826086956522, 0.5375], [0.5652173913043478, 0.65], [0.9565217391304348, 0.5057471264367817], [0.0, 1.0], [0.2391304347826087, 0.7857142857142857], [0.8043478260869565, 0.5522388059701493], [0.7608695652173914, 0.5645161290322581]], [[0.0, 1.0], [0.5217391304347826, 0.6153846153846154], [0.6739130434782609, 0.6458333333333334], [0.782608695652174, 0.5806451612903226], [0.10869565217391304, 0.5], [0.717391304347826, 0.6346153846153846], [0.9782608695652174, 0.5], [0.9782608695652174, 0.4891304347826087], [0.9130434782608695, 0.5060240963855421], [0.2608695652173913, 0.5217391304347826]]]
2021-01-28 15:28:57.764177;19;1;0.8988977183382817;[0.833614452015588, 0.6090452678600801, 0.5899875715967002, 0.7970101490382449, 0.8964965657983789, 0.8852630143324942, 0.7806300734867632, 0.8814324317025062, 0.7348294506980085, 0.7383394999298055, 0.8350774757284474, 0.8058405351232779, 0.8399872004916156, 0.662364284111056, 0.799900268315871, 0.8786227980299556, 0.7117401948948853, 0.8291973706350255, 0.7372041676680683];0.9141522988505748;[0.880926724137931, 0.7435344827586207, 0.6761853448275862, 0.873742816091954, 0.9114583333333334, 0.9082255747126436, 0.8363864942528736, 0.8972701149425288, 0.8428520114942528, 0.7683189655172414, 0.8970905172413793, 0.8859554597701149, 0.8529094827586207, 0.7419181034482759, 0.8568606321839081, 0.8900862068965517, 0.7798132183908046, 0.8715876436781609, 0.7889727011494253];[[45, 13], [5, 43]];[[[46, 12], [10, 38]], [[50, 8], [31, 17]], [[21, 37], [6, 42]], [[38, 20], [3, 45]], [[52, 6], [15, 33]], [[45, 13], [5, 43]], [[46, 12], [16, 32]], [[50, 8], [11, 37]], [[28, 30], [1, 47]], [[37, 21], [14, 34]], [[48, 10], [12, 36]], [[42, 16], [3, 45]], [[44, 14], [12, 36]], [[40, 18], [17, 31]], [[53, 5], [21, 27]], [[37, 21], [3, 45]], [[56, 2], [34, 14]], [[33, 25], [2, 46]], [[30, 28], [8, 40]]];[[[1.0, 0.6857142857142857], [0.9791666666666666, 0.6811594202898551], [0.9791666666666666, 0.6911764705882353], [0.9583333333333334, 0.6865671641791045], [0.9583333333333334, 0.696969696969697], [0.9583333333333334, 0.7076923076923077], [0.9583333333333334, 0.71875], [0.9583333333333334, 0.7301587301587301], [0.9375, 0.7258064516129032], [0.9375, 0.7377049180327869], [0.9166666666666666, 0.7333333333333333], [0.8958333333333334, 0.7288135593220338], [0.8958333333333334, 0.7413793103448276], [0.8958333333333334, 0.7543859649122807], [0.8958333333333334, 0.7678571428571429], [0.875, 0.7636363636363637], [0.8541666666666666, 0.7592592592592593], [0.8541666666666666, 0.7735849056603774], [0.8541666666666666, 0.7884615384615384], [0.8333333333333334, 0.7843137254901961], [0.8125, 0.78], [0.7916666666666666, 0.7755102040816326], [0.7708333333333334, 0.7708333333333334], [0.75, 0.7659574468085106], [0.75, 0.782608695652174], [0.7291666666666666, 0.7777777777777778], [0.7083333333333334, 0.7727272727272727], [0.7083333333333334, 0.7906976744186046], [0.7083333333333334, 0.8095238095238095], [0.7083333333333334, 0.8292682926829268], [0.6875, 0.825], [0.6875, 0.8461538461538461], [0.6666666666666666, 0.8421052631578947], [0.6666666666666666, 0.8648648648648649], [0.6666666666666666, 0.8888888888888888], [0.6458333333333334, 0.8857142857142857], [0.625, 0.8823529411764706], [0.6041666666666666, 0.8787878787878788], [0.5833333333333334, 0.875], [0.5625, 0.8709677419354839], [0.5416666666666666, 0.8666666666666667], [0.5208333333333334, 0.8620689655172413], [0.5208333333333334, 0.8928571428571429], [0.5208333333333334, 0.9259259259259259], [0.5, 0.9230769230769231], [0.4791666666666667, 0.92], [0.4791666666666667, 0.9583333333333334], [0.4583333333333333, 0.9565217391304348], [0.4583333333333333, 1.0], [0.4375, 1.0], [0.4166666666666667, 1.0], [0.3958333333333333, 1.0], [0.375, 1.0], [0.3541666666666667, 1.0], [0.3333333333333333, 1.0], [0.3125, 1.0], [0.2916666666666667, 1.0], [0.2708333333333333, 1.0], [0.25, 1.0], [0.22916666666666666, 1.0], [0.20833333333333334, 1.0], [0.1875, 1.0], [0.16666666666666666, 1.0], [0.14583333333333334, 1.0], [0.125, 1.0], [0.10416666666666667, 1.0], [0.08333333333333333, 1.0], [0.0625, 1.0], [0.041666666666666664, 1.0], [0.020833333333333332, 1.0], [0.0, 1.0]], 10];[[[0.125, 1.0], [0.4166666666666667, 0.8333333333333334], [0.4791666666666667, 0.8518518518518519], [0.8125, 0.75], [0.9375, 0.6521739130434783], [1.0, 0.6], [0.020833333333333332, 1.0], [0.9791666666666666, 0.5949367088607594], [0.9791666666666666, 0.6025641025641025], [0.9375, 0.6617647058823529]], [[0.8541666666666666, 0.6029411764705882], [0.4375, 0.6176470588235294], [0.22916666666666666, 0.6875], [0.3541666666666667, 0.68], [0.3958333333333333, 0.6333333333333333], [0.3541666666666667, 0.7391304347826086], [0.7291666666666666, 0.6363636363636364], [0.9583333333333334, 0.5609756097560976], [0.125, 0.5454545454545454], [0.25, 0.6666666666666666]], [[0.6041666666666666, 0.58], [0.08333333333333333, 0.6666666666666666], [0.3958333333333333, 0.6129032258064516], [0.10416666666666667, 0.7142857142857143], [0.041666666666666664, 0.5], [0.5833333333333334, 0.5714285714285714], [0.7291666666666666, 0.603448275862069], [0.9791666666666666, 0.5053763440860215], [0.7708333333333334, 0.5522388059701493], [0.875, 0.525]], [[0.6041666666666666, 0.8529411764705882], [0.25, 0.8571428571428571], [0.125, 0.75], [0.7083333333333334, 0.85], [0.7291666666666666, 0.7954545454545454], [0.0625, 0.6], [0.8333333333333334, 0.7272727272727273], [0.8541666666666666, 0.7192982456140351], [0.0, 1.0], [0.9375, 0.625]], [[0.6458333333333334, 0.8857142857142857], [0.6666666666666666, 0.8888888888888888], [0.4583333333333333, 0.9565217391304348], [0.2708333333333333, 1.0], [0.9791666666666666, 0.618421052631579], [0.8541666666666666, 0.7592592592592593], [0.08333333333333333, 1.0], [0.5208333333333334, 0.8928571428571429], [0.7916666666666666, 0.7916666666666666], [0.9791666666666666, 0.6911764705882353]], [[0.9375, 0.6818181818181818], [0.9375, 0.7258064516129032], [0.7083333333333334, 0.85], [0.6666666666666666, 0.8888888888888888], [1.0, 0.6153846153846154], [0.7916666666666666, 0.8260869565217391], [0.6875, 0.8918918918918919], [0.7083333333333334, 0.8292682926829268], [0.9166666666666666, 0.7333333333333333], [0.125, 1.0]], [[0.75, 0.7058823529411765], [0.8958333333333334, 0.6515151515151515], [0.75, 0.6792452830188679], [0.9166666666666666, 0.6285714285714286], [0.6458333333333334, 0.7209302325581395], [0.041666666666666664, 1.0], [0.875, 0.6666666666666666], [0.08333333333333333, 0.8], [0.4166666666666667, 0.8695652173913043], [0.9375, 0.6081081081081081]], [[0.9583333333333334, 0.6133333333333333], [0.9166666666666666, 0.6875], [0.1875, 1.0], [0.020833333333333332, 1.0], [0.4166666666666667, 0.9523809523809523], [0.5416666666666666, 0.8666666666666667], [0.5416666666666666, 0.8387096774193549], [0.8333333333333334, 0.7692307692307693], [0.375, 0.9473684210526315], [0.08333333333333333, 1.0]], [[0.3125, 0.8333333333333334], [0.0, 0.0], [1.0, 0.6153846153846154], [0.0625, 0.75], [0.020833333333333332, 0.5], [0.75, 0.7346938775510204], [0.8333333333333334, 0.6779661016949152], [0.7291666666666666, 0.7446808510638298], [0.3541666666666667, 0.8095238095238095], [0.125, 0.75]], [[0.8541666666666666, 0.6029411764705882], [0.4583333333333333, 0.7333333333333333], [0.0, 1.0], [0.9791666666666666, 0.5529411764705883], [0.6875, 0.6346153846153846], [0.5208333333333334, 0.7142857142857143], [0.3541666666666667, 0.8095238095238095], [0.8333333333333334, 0.6153846153846154], [1.0, 0.5454545454545454], [0.8958333333333334, 0.5584415584415584]], [[0.8125, 0.7959183673469388], [0.9375, 0.7258064516129032], [0.20833333333333334, 0.9090909090909091], [0.7083333333333334, 0.8292682926829268], [0.875, 0.7924528301886793], [0.9583333333333334, 0.7301587301587301], [0.1875, 0.9], [0.4375, 0.84], [0.6666666666666666, 0.8205128205128205], [0.08333333333333333, 0.8]], [[0.020833333333333332, 1.0], [0.14583333333333334, 0.7777777777777778], [0.5208333333333334, 0.8620689655172413], [0.9791666666666666, 0.5802469135802469], [0.5833333333333334, 0.8484848484848485], [0.3333333333333333, 0.8], [0.9791666666666666, 0.5875], [0.9791666666666666, 0.6103896103896104], [0.9166666666666666, 0.8], [0.875, 0.8076923076923077]], [[0.4166666666666667, 0.9090909090909091], [0.4375, 0.9130434782608695], [0.5208333333333334, 0.8928571428571429], [0.6875, 0.8048780487804879], [0.6458333333333334, 0.8378378378378378], [0.0, 1.0], [0.8541666666666666, 0.6721311475409836], [0.14583333333333334, 1.0], [0.3958333333333333, 0.95], [0.875, 0.6176470588235294]], [[0.2708333333333333, 0.8666666666666667], [0.2916666666666667, 0.8235294117647058], [0.9583333333333334, 0.575], [0.3125, 0.6818181818181818], [0.10416666666666667, 0.8333333333333334], [0.875, 0.5753424657534246], [0.2916666666666667, 0.875], [0.5625, 0.627906976744186], [0.0, 1.0], [0.6458333333333334, 0.6326530612244898]], [[0.2708333333333333, 0.8125], [0.7291666666666666, 0.7777777777777778], [0.9375, 0.6521739130434783], [0.4375, 0.84], [0.22916666666666666, 0.9166666666666666], [0.0, 1.0], [0.041666666666666664, 1.0], [0.5625, 0.84375], [0.9791666666666666, 0.6266666666666667], [0.08333333333333333, 0.8]], [[0.1875, 1.0], [0.6875, 0.825], [0.8541666666666666, 0.6833333333333333], [0.5208333333333334, 0.9259259259259259], [0.7291666666666666, 0.7142857142857143], [0.6666666666666666, 0.8888888888888888], [0.14583333333333334, 1.0], [0.22916666666666666, 1.0], [0.8958333333333334, 0.6825396825396826], [0.7083333333333334, 0.7727272727272727]], [[0.041666666666666664, 0.6666666666666666], [0.0, 1.0], [0.4791666666666667, 0.71875], [0.9583333333333334, 0.5542168674698795], [0.08333333333333333, 0.6666666666666666], [0.2916666666666667, 0.875], [0.4166666666666667, 0.7407407407407407], [0.2708333333333333, 0.8666666666666667], [0.875, 0.6086956521739131], [0.22916666666666666, 0.8461538461538461]], [[0.10416666666666667, 0.8333333333333334], [0.16666666666666666, 0.8888888888888888], [0.20833333333333334, 0.9090909090909091], [0.7083333333333334, 0.7727272727272727], [0.7291666666666666, 0.7608695652173914], [0.5, 0.8888888888888888], [0.9583333333333334, 0.647887323943662], [0.0625, 1.0], [0.9166666666666666, 0.6875], [0.2916666666666667, 0.9333333333333333]], [[0.9791666666666666, 0.5465116279069767], [0.9583333333333334, 0.5542168674698795], [0.8125, 0.65], [0.7708333333333334, 0.6379310344827587], [0.10416666666666667, 0.7142857142857143], [0.5833333333333334, 0.7], [0.7291666666666666, 0.6481481481481481], [0.5, 0.8], [0.8333333333333334, 0.5882352941176471], [0.7083333333333334, 0.6666666666666666]]]
